studentId,louvainCommunity,spectralCommunity,pageRank,betweenness,shannonEntropy,persistentLouvainId
S0001,2,0,0.0019988924542372,0.002306391958367,1.5,1
S0002,2,0,0.002555326889016,0.0041196716310231,1.9219280948873625,1
S0003,3,4,0.0038360827394557,0.0022352935690018,2.521640636343319,6
S0004,0,1,0.0050730889922748,0.0018811563783631,3.0,7
S0005,3,2,0.0039878317143396,0.0021031265151779,2.521640636343319,6
S0006,0,4,0.0033276057710791,0.00142464614568,2.251629167387823,7
S0007,3,2,0.0011801707646134,0.000984115629736,0.0,6
S0008,4,3,0.005020318126189,0.0017599244930196,3.1699250014423126,5
S0009,2,0,0.0021827805242036,0.003121605030801,1.584962500721156,1
S0010,0,1,0.0036014811492653,0.0020682826809204,2.251629167387823,7
S0011,0,1,0.0029862827477962,0.0021906119437252,1.9219280948873625,7
S0012,1,4,0.0010465463611954,0.0004965723356695,0.0,0
S0013,1,4,0.0047651241976272,0.0019730336849879,3.121928094887363,0
S0014,2,0,0.0021911034783795,0.0021764127349839,1.5,1
S0015,0,1,0.0069763783987518,0.0020354820055264,3.5465935642949393,7
S0016,4,3,0.0015513587399356,0.0018082787149656,1.0,5
S0017,0,2,0.0028579036172198,0.0007866746216953,1.9219280948873625,7
S0018,3,2,0.0033472426524361,0.0022165524848138,2.251629167387823,6
S0019,3,2,0.0010644303129474,0.0005959147033153,0.0,6
S0020,1,4,0.0024797194290112,0.001684109847229,2.0,0
S0021,3,2,0.0050431792823707,0.004636772738498,3.0,6
S0022,1,4,0.0061354434306726,0.0020835787882703,3.392747410448785,0
S0023,3,2,0.0049991109517476,0.0026521317122002,3.121928094887363,6
S0024,2,0,0.0031511993620008,0.003668581146701,2.321928094887362,1
S0025,0,1,0.0059499871592741,0.0027064460932162,3.277613436819116,7
S0026,2,0,0.0045792816728817,0.0037928278168981,2.9477027792200907,1
S0027,0,1,0.0046393720330229,0.0017033512085124,2.7254805569978684,7
S0028,4,3,0.0049412057432282,0.0029166331239525,2.9477027792200907,5
S0029,3,2,0.0056577294881303,0.0016994124525038,3.1699250014423126,6
S0030,3,2,0.0053462832654776,0.0018377155432124,3.121928094887363,6
S0031,4,3,0.0026759978563482,0.0028927482990422,2.0,5
S0032,4,3,0.0056248956809776,0.001887167728453,3.277613436819116,5
S0033,1,4,0.0037210910473307,0.0046953032287991,2.521640636343319,0
S0034,0,1,0.0027643577022656,0.0019622315772453,1.9219280948873625,7
S0035,1,4,0.0030539351722398,0.0029847440395565,2.251629167387823,0
S0036,2,0,0.0042732571173463,0.0024625126504016,3.0,1
S0037,1,2,0.0032431381381977,0.001448081586896,2.5,0
S0038,3,1,0.0023473046933422,0.004317074668692,1.584962500721156,6
S0039,4,3,0.0011021048635996,0.0006521531302141,0.0,5
S0040,1,4,0.0065380614150834,0.0020810739860071,3.5465935642949393,0
S0041,2,0,0.0061685077325364,0.0027537671498734,3.4594316186372978,1
S0042,1,4,0.0023959341115763,0.0007796035118814,2.0,0
S0043,0,2,0.0036251559542397,0.001896888415206,2.584962500721156,7
S0044,2,0,0.0034202593948101,0.0033343812495396,2.584962500721156,1
S0045,0,2,0.0023067896305036,0.0008694725961797,1.5219280948873626,7
S0046,0,1,0.003575014212928,0.0034014378508302,2.251629167387823,7
S0047,4,3,0.0027236715543252,0.0021362008061255,1.9219280948873625,5
S0048,2,0,0.0036149660497962,0.0021564984292679,2.5,1
S0049,1,4,0.0017531836294532,0.0010204561172382,1.0,0
S0050,0,3,0.0025178371161972,0.0045730305890438,1.9182958340544896,7
S0051,3,2,0.0039897687001185,0.0035092681307291,2.521640636343319,6
S0052,0,1,0.0018530131094265,0.0013176539232345,1.0,7
S0053,2,0,0.0020049912723553,0.0031467072939324,1.584962500721156,1
S0054,0,1,0.0040908484952063,0.0034198477901661,2.521640636343319,7
S0055,0,1,0.0036512855979625,0.0075169521916593,2.584962500721156,7
S0056,2,0,0.0027915499875114,0.0032558499634465,2.0,1
S0057,4,4,0.0060911519421542,0.0015930970012254,3.2516291673878235,5
S0058,4,3,0.0051960657569599,0.0031179699570891,3.1699250014423126,5
S0059,4,3,0.0027712228204015,0.0037955599530453,2.0,5
S0060,1,2,0.0037120734585868,0.0024697836078631,2.807354922057605,0
S0061,2,0,0.0025928203488922,0.0036110392422642,1.9182958340544896,1
S0062,0,1,0.0062272750460251,0.00190426947326,3.238901256602631,7
S0063,3,2,0.0046212264135158,0.0038082747279861,2.807354922057605,6
S0064,4,3,0.0030308519576779,0.0022419312248306,2.2516291673878226,5
S0065,0,1,0.0044849924309107,0.0014435837780551,2.807354922057605,7
S0066,3,2,0.0025260838532849,0.0021641609984604,2.0,6
S0067,2,0,0.0060520834489274,0.0022468280530919,3.4594316186372978,1
S0068,4,2,0.0045622728806025,0.0049632544409975,2.807354922057605,5
S0069,3,2,0.0057106702332199,0.001426090539778,3.1699250014423126,6
S0070,2,0,0.0033769424251022,0.0025789385250369,2.251629167387823,1
S0071,0,1,0.0049497036409717,0.0023073334248086,3.0,7
S0072,1,4,0.0031298140041453,0.0007169847366176,2.251629167387823,0
S0073,0,1,0.0027772240805983,0.0038186446049735,2.0,7
S0074,2,1,0.0050252083047607,0.0019719078358614,2.913977073182752,1
S0075,2,0,0.0042749874519751,0.0018663752884576,2.75,1
S0076,4,3,0.0021901637553751,0.0025000035526533,1.5,5
S0077,1,4,0.0065677773872447,0.0015074838613244,3.584962500721157,0
S0078,1,4,0.0023144002255648,0.0009348623526962,2.0,0
S0079,1,4,0.0032269990837744,0.0021318999636006,2.251629167387823,0
S0080,1,4,0.0055813880746384,0.0039466079652298,3.095795255000934,0
S0081,1,4,0.0040492334635855,0.0043528281211503,2.807354922057605,0
S0082,3,2,0.0020477320477204,0.0030074593658185,1.584962500721156,6
S0083,2,0,0.0050114232615805,0.0019653710176672,3.0,1
S0084,3,2,0.0047309315957763,0.0023791174472375,3.0,6
S0085,3,1,0.0062416092572616,0.0014856658050298,3.277613436819116,6
S0086,3,2,0.0052974790851442,0.0031941779883766,3.1699250014423126,6
S0087,3,2,0.0030853739247176,0.0035557612750097,2.2516291673878226,6
S0088,2,0,0.0043776899168352,0.0030138413977585,2.807354922057605,1
S0089,3,1,0.0054876302384067,0.0024588623375463,3.121928094887363,6
S0090,1,4,0.0047875545050088,0.0015395718853088,2.913977073182752,0
S0091,2,2,0.0038907605982595,0.0049989014451027,2.521640636343319,1
S0092,3,4,0.0016260030346941,0.0025830801240256,1.0,6
S0093,1,4,0.0031298140041453,0.0007169847366176,2.251629167387823,0
S0094,3,2,0.0060160222057017,0.0034098821743364,3.277613436819116,6
S0095,1,4,0.0072110280336347,0.00267662669086,3.664497779200461,0
S0096,3,4,0.0027241139044544,0.0058781421222977,1.9219280948873625,6
S0097,1,2,0.0040575251057578,0.0045082894143267,2.807354922057605,0
S0098,1,4,0.0051906023145393,0.0031559708332048,3.1699250014423126,0
S0099,2,1,0.0043014668018663,0.0026877503405982,2.75,1
S0100,3,2,0.0031048788431925,0.0021115946721897,2.321928094887362,6
S0101,3,2,0.005098410047365,0.005112249090026,2.9219280948873627,6
S0102,3,2,0.0035945250956153,0.0030034929114641,2.521640636343319,6
S0103,4,3,0.0020885048384992,0.0040725395396624,1.584962500721156,5
S0104,0,1,0.00527134494227,0.0017976285815709,3.1699250014423126,7
S0105,2,0,0.0043427721008372,0.0033825149765124,2.807354922057605,1
S0106,1,4,0.0055137694650649,0.0020791706903534,3.1699250014423126,0
S0107,1,4,0.002753408292708,0.0056790217425977,1.9219280948873625,0
S0108,3,2,0.0016519353905802,0.0033875684022516,1.0,6
S0109,0,1,0.0046056493222875,0.0025227401591797,2.807354922057605,7
S0110,2,0,0.0058209269009635,0.0012744669155469,3.2516291673878235,1
S0111,4,3,0.0030954784123648,0.0064790472155462,2.251629167387823,5
S0112,2,1,0.006199513936829,0.0035576759818331,3.41829583405449,1
S0113,1,4,0.0057826437423479,0.0024707165790536,3.277613436819116,0
S0114,3,2,0.0060404857254404,0.002862991135211,3.2516291673878235,6
S0115,3,1,0.0040371148408681,0.0042668225460119,2.584962500721156,6
S0116,1,4,0.0025804673141234,0.0019739525464505,2.0,0
S0117,0,1,0.0053514374323193,0.0024905882212454,3.0,7
S0118,3,2,0.0015973265959895,0.0012412730397216,1.0,6
S0119,1,4,0.0033740838934764,0.0046915910070149,2.5,0
S0120,1,4,0.0066881834993582,0.0019893058393105,3.521640636343318,0
S0121,3,2,0.0037505811383729,0.0032845045397447,2.5,6
S0122,3,2,0.0048179409213538,0.0027492174995981,2.913977073182752,6
S0123,1,4,0.0034442742202043,0.003061886048603,2.521640636343319,0
S0124,2,2,0.0036614912476855,0.0041851293162717,2.521640636343319,1
S0125,4,2,0.0019652831295265,0.0037034846602888,1.584962500721156,5
S0126,3,2,0.0034897072395018,0.0023886390194432,2.2516291673878226,6
S0127,3,2,0.002776282964173,0.0054785162971737,1.9219280948873625,6
S0128,4,1,0.0039552827425218,0.0020122073786569,2.521640636343319,5
S0129,1,4,0.0038445843659878,0.0032243717734943,2.584962500721156,0
S0130,2,4,0.005325463121648,0.0032646752998655,3.121928094887363,1
S0131,3,2,0.0021295705342627,0.0033275825430262,1.5219280948873626,6
S0132,1,4,0.0052070729133351,0.0028532678778342,3.121928094887363,0
S0133,3,2,0.003724813121778,0.0025050524920928,2.584962500721156,6
S0134,4,3,0.0056011663074613,0.0027907225567535,3.321928094887362,5
S0135,2,4,0.0027776045291,0.0075043394094516,2.0,1
S0136,2,0,0.0032009006944072,0.00070721552814,2.251629167387823,1
S0137,2,0,0.0036800731403276,0.0050627042470472,2.5,1
S0138,3,2,0.0059231405558001,0.0031664519125005,3.277613436819116,6
S0139,4,3,0.0039165814046975,0.0026160641152928,2.807354922057605,5
S0140,0,1,0.0061221715790762,0.0018288972584779,3.277613436819116,7
S0141,3,2,0.0045684311872541,0.0054670004543221,2.75,6
S0142,1,4,0.0051247149525314,0.0059622748279757,3.121928094887362,0
S0143,0,1,0.004508512789256,0.0026892555216794,2.75,7
S0144,1,4,0.0045410788000054,0.0014799207106995,2.75,0
S0145,4,0,0.0050031664197058,0.0018422528126723,3.0,5
S0146,3,2,0.0025760470720108,0.0028849760507842,2.0,6
S0147,3,1,0.0049472172457124,0.0032877910788945,2.9477027792200907,6
S0148,3,2,0.0058274436605093,0.0047231691336838,3.277613436819116,6
S0149,3,2,0.0063407732325938,0.0032589257021667,3.41829583405449,6
S0150,0,1,0.0026945404792314,0.0036555543973609,1.9219280948873625,7
S0151,2,0,0.0041036004119083,0.0031974536970242,2.75,1
S0152,1,4,0.0049825632798016,0.0022558647099176,3.0,0
S0153,3,4,0.0047472528277968,0.0017597701755506,2.9219280948873627,6
S0154,2,2,0.0035423427667076,0.0033098030763886,2.584962500721156,1
S0155,3,2,0.0028974498886331,0.0024673292475471,1.9219280948873625,6
S0156,3,2,0.002835049009837,0.0030599325927555,2.0,6
S0157,3,2,0.0050452201267317,0.0026059045018449,2.9477027792200907,6
S0158,3,2,0.0064007729631893,0.0024811009896106,3.4594316186372978,6
S0159,4,3,0.00608629073026,0.0015438383709486,3.321928094887362,5
S0160,3,2,0.0051853825880713,0.0011521194322938,3.0,6
S0161,3,2,0.0028505683811352,0.0020318156837003,1.9219280948873625,6
S0162,1,4,0.0055164041040447,0.0014500157920568,3.1699250014423126,0
S0163,2,0,0.0032354034604418,0.0033413893777682,2.321928094887362,1
S0164,3,2,0.0035354589630762,0.0026895994037813,2.584962500721156,6
S0165,3,2,0.0032313160812796,0.00426780016478,2.321928094887362,6
S0166,0,1,0.0068793797955073,0.001183859847141,3.41829583405449,7
S0167,3,2,0.0028887659154254,0.0024970722477426,2.0,6
S0168,3,2,0.0048217620630706,0.0020916087645332,3.0,6
S0169,2,0,0.0049801690977267,0.0024695294179848,3.0,1
S0170,1,4,0.0043370236569489,0.0028429853804528,2.75,0
S0171,1,4,0.0060454072962441,0.0040703735641953,3.392747410448785,0
S0172,4,3,0.0031381690615899,0.0038788125769196,2.321928094887362,5
S0173,3,2,0.0055295959935646,0.0019316079533949,3.1699250014423126,6
S0174,0,1,0.0056126287460023,0.0013155543522884,3.121928094887362,7
S0175,3,2,0.0010712261267769,0.0006499165087347,0.0,6
S0176,1,4,0.002265340504025,0.002672616462784,1.584962500721156,0
S0177,2,0,0.002423318179292,0.0038665802470264,2.0,1
S0178,2,0,0.0057046553037463,0.0043044496398671,3.277613436819116,1
S0179,3,1,0.0078997982640398,0.0014547077723619,3.700439718141093,6
S0180,0,1,0.0034068030519813,0.0025548924688568,2.321928094887362,7
S0181,4,2,0.0041244639040655,0.0021197374788828,2.807354922057605,5
S0182,0,1,0.0057522488639247,0.0032110375400521,3.1699250014423126,7
S0183,0,1,0.0067505310401229,0.001506455826211,3.41829583405449,7
S0184,4,3,0.0026719052050842,0.0010387676334827,2.0,5
S0185,1,4,0.0026024592129884,0.002964318317405,2.0,0
S0186,2,0,0.0016067915884552,0.0025928356143056,0.9182958340544894,1
S0187,2,0,0.0026908145167682,0.002673129515191,2.0,1
S0188,3,2,0.0032864284275566,0.0047752077645921,2.2516291673878226,6
S0189,2,0,0.0016422501176792,0.0025784299456473,0.9182958340544894,1
S0190,1,4,0.0026761147086813,0.0038116048845668,1.9219280948873625,0
S0191,1,4,0.0037556797985315,0.0065398188884822,2.521640636343319,0
S0192,4,3,0.0030030595916104,0.0025880979443489,2.321928094887362,5
S0193,3,2,0.0027301061719743,0.0031065036563453,1.9182958340544896,6
S0194,4,3,0.0033219557672938,0.0044134252853048,2.321928094887362,5
S0195,0,1,0.0026232366615363,0.0051155821927612,2.0,7
S0196,3,4,0.0029056991248822,0.0020262499026977,2.0,6
S0197,3,2,0.0064857919927083,0.0032602672675062,3.4594316186372978,6
S0198,4,3,0.004567357408335,0.0012709504347799,2.75,5
S0199,1,4,0.0054943014197819,0.0028075666441567,3.321928094887362,0
S0200,0,2,0.0041261782788592,0.0028624269979819,2.75,7
S0201,3,1,0.0046890465874049,0.0036752438244993,2.9477027792200907,6
S0202,2,0,0.0051134870647095,0.0029608915686227,3.121928094887363,1
S0203,2,0,0.003813836390008,0.0030907293421927,2.584962500721156,1
S0204,4,3,0.0022130142268754,0.0024104555071056,1.584962500721156,5
S0205,1,4,0.0019022124855619,0.0012229204144743,1.584962500721156,0
S0206,2,0,0.0038419979705664,0.0040092537470733,2.584962500721156,1
S0207,3,4,0.0074131179447795,0.0030099572895224,3.640223928941852,6
S0208,2,0,0.0021136955332735,0.0046478183792519,1.584962500721156,1
S0209,0,1,0.0029525140919592,0.0004375896132852,1.9219280948873625,7
S0210,3,2,0.0048948180293518,0.0037423827110507,2.9477027792200907,6
S0211,0,1,0.0039086201302629,0.0009480702255278,2.5,7
S0212,1,3,0.0024059189964064,0.0020044586450464,1.9182958340544896,0
S0213,4,2,0.0053931728677616,0.0033130936158258,3.1699250014423126,5
S0214,3,2,0.0037436276042495,0.0036584813773094,2.584962500721156,6
S0215,0,1,0.0056491414045464,0.0022672508754387,3.095795255000934,7
S0216,0,1,0.0026799348040649,0.0034001688551673,1.9182958340544896,7
S0217,4,3,0.0022435000248996,0.0009074662024293,1.5219280948873626,5
S0218,4,2,0.0067297419113388,0.0027945596275809,3.4992275471326924,5
S0219,0,1,0.004050275313806,0.0025841613524815,2.521640636343319,7
S0220,2,0,0.0032009006944072,0.00070721552814,2.321928094887362,1
S0221,2,0,0.0043225607107816,0.0026614853149169,2.807354922057605,1
S0222,1,4,0.0048412181670902,0.0040131979833481,2.9477027792200907,0
S0223,4,3,0.0020913500613164,0.0022586815684828,1.5,5
S0224,1,4,0.0051261341280567,0.004368957190375,3.1699250014423126,0
S0225,1,4,0.0019454820374392,0.0032695144562283,1.5,0
S0226,0,1,0.0056059567010789,0.003691004658045,3.121928094887363,7
S0227,2,0,0.0040488218378225,0.0045451569604256,2.75,1
S0228,1,4,0.0025734305588247,0.0028735759863944,1.9182958340544896,0
S0229,2,4,0.002215519586532,0.0044423896845371,1.584962500721156,1
S0230,1,4,0.0054898647728691,0.0030130290398703,3.321928094887362,0
S0231,4,3,0.0057739256856557,0.0032096333609541,3.321928094887362,5
S0232,2,0,0.0052721401058495,0.0043241483052485,3.1699250014423126,1
S0233,1,1,0.0065086262486041,0.0022410357264116,3.41829583405449,0
S0234,1,4,0.003301826154595,0.0062407016989208,2.321928094887362,0
S0235,4,3,0.0040866122440116,0.0043084960229166,2.75,5
S0236,3,2,0.0029950568158833,0.0034455289969576,2.321928094887362,6
S0237,4,2,0.004699621556694,0.0035429179264386,2.9219280948873627,5
S0238,3,2,0.002213828895821,0.0042494275912305,1.584962500721156,6
S0239,0,2,0.0043907092362755,0.0056684367328544,2.807354922057605,7
S0240,2,2,0.003665192416029,0.0032378772383712,2.584962500721156,1
S0241,0,1,0.0071789441495056,0.0013285187291992,3.5465935642949393,7
S0242,2,0,0.0015870293438108,0.0024337657297542,1.0,1
S0243,0,1,0.006145956687559,0.0027059614016684,3.321928094887362,7
S0244,1,4,0.0025508399787295,0.0047027913326184,1.9182958340544896,0
S0245,3,2,0.0049453471378005,0.0028075360518604,3.0,6
S0246,4,3,0.0022435000248996,0.0009074662024293,1.5219280948873626,5
S0247,2,0,0.002093903840863,0.0005250678096082,1.5,1
S0248,3,2,0.0034492517310025,0.0021779070826556,2.251629167387823,6
S0249,0,1,0.0034164817238001,0.0043222309203931,2.251629167387823,7
S0250,2,0,0.0056562545934703,0.0020430926988951,3.277613436819116,1
