studentId,louvainCommunity,spectralCommunity,pageRank,betweenness,shannonEntropy,persistentLouvainId
S0001,2,0,0.0021717150486877,0.0019123767551483,1.5,1
S0002,2,4,0.0027939059274011,0.0032893519176209,1.9219280948873625,1
S0003,1,4,0.0041770284153999,0.0020904115367253,2.584962500721156,0
S0004,4,3,0.0035135582939831,0.0024142663293786,2.321928094887362,2
S0005,3,3,0.0042518810278765,0.0020906290214785,2.521640636343319,3
S0006,4,4,0.0035587848151379,0.0014527473479673,2.251629167387823,2
S0007,4,0,0.001253374850647,0.0007411721891982,0.0,2
S0008,0,2,0.004414875015792,0.0022333112961059,2.807354922057605,4
S0009,2,1,0.0023539504038725,0.0027705958712852,1.584962500721156,1
S0010,3,3,0.0038218682823977,0.0020938457643652,2.2516291673878226,3
S0011,3,3,0.0024427010921378,0.0024906870245812,1.5,3
S0012,1,4,0.0010644883291846,0.0003050430929053,0.0,0
S0013,1,4,0.0045279000017857,0.0019949309541976,2.9477027792200907,0
S0014,2,1,0.0023241193958382,0.0016136880468195,1.584962500721156,1
S0015,3,3,0.0050827274531506,0.002486001399308,2.9477027792200907,3
S0016,0,2,0.0016431945330369,0.0013490041530941,1.0,4
S0017,4,0,0.0024117153100557,0.0008727109925542,1.584962500721156,2
S0018,4,0,0.0035395825516242,0.0019644316132171,2.251629167387823,2
S0019,4,0,0.0010988764971424,0.0004398901080193,0.0,2
S0020,1,4,0.0026699700474743,0.0015721741788993,2.0,0
S0021,2,1,0.0041592836439133,0.0050344531544641,2.584962500721156,1
S0022,1,4,0.0059538241521031,0.0035286819773036,3.2516291673878235,0
S0023,4,0,0.005482381344417,0.0028595433446802,3.121928094887363,2
S0024,3,1,0.0034403546313237,0.0033190425820545,2.321928094887362,3
S0025,3,3,0.0063433560037116,0.0027665985405295,3.321928094887362,3
S0026,2,1,0.0049584023930413,0.0037183488602346,2.9477027792200907,1
S0027,3,3,0.0042910446048812,0.0023235745901014,2.521640636343319,3
S0028,0,2,0.0053125640598843,0.0028041688588745,2.9477027792200907,4
S0029,4,0,0.0054674728463696,0.0020371782075188,3.0,2
S0030,4,0,0.0057620124344087,0.002259297342566,3.121928094887363,2
S0031,0,2,0.0029096329600163,0.0027507275128349,2.0,4
S0032,0,2,0.0048764269826671,0.0028376721950641,2.9477027792200907,4
S0033,1,4,0.003978580201319,0.0042580877167885,2.521640636343319,0
S0034,3,3,0.0028931116437482,0.0019934312262895,1.9219280948873625,3
S0035,1,4,0.0032660544571797,0.0026320610992947,2.321928094887362,0
S0036,2,0,0.0037306276425577,0.0022890582610342,2.584962500721156,1
S0037,4,0,0.0035410287225144,0.0013248988990048,2.5,2
S0038,3,3,0.0024039771917568,0.0031167009459362,1.584962500721156,3
S0039,0,2,0.0011765472107414,0.0004866064043641,0.0,4
S0040,4,4,0.0052721684588279,0.0027415765333562,3.121928094887363,2
S0041,2,2,0.0060594491541857,0.0033456310555623,3.321928094887362,1
S0042,1,2,0.0025178349324567,0.0011896227770662,2.0,0
S0043,4,0,0.003920933005589,0.0021694979863206,2.584962500721156,2
S0044,2,0,0.0037798219936833,0.0031230191332959,2.584962500721156,1
S0045,4,0,0.0024275995484762,0.0009472007862578,1.5,2
S0046,3,3,0.0037828462160394,0.0033663936685651,2.251629167387823,3
S0047,0,2,0.0029390767501305,0.0020025146236053,1.9219280948873625,4
S0048,2,1,0.0039515065566272,0.0020153474008954,2.5,1
S0049,1,4,0.0018632958999313,0.0007547906045589,1.0,0
S0050,4,0,0.0026745415624402,0.00345666183381,1.9219280948873625,2
S0051,3,3,0.004255954373642,0.003452167022899,2.521640636343319,3
S0052,3,3,0.0019004721228044,0.0009947208185958,1.0,3
S0053,2,1,0.0021723015542277,0.0024524250234284,1.584962500721156,1
S0054,3,3,0.0037369681671991,0.0035364596034646,2.321928094887362,3
S0055,2,4,0.0039349029736655,0.0069156110288903,2.584962500721156,1
S0056,2,1,0.0023398182042173,0.0024034000466999,1.584962500721156,1
S0057,0,4,0.0059131548541078,0.0019892126584741,3.095795255000934,4
S0058,0,2,0.0055597574961029,0.0035829958786407,3.1699250014423126,4
S0059,0,2,0.0029797507932892,0.0036862336832401,2.0,4
S0060,4,0,0.0039814545014537,0.0021032925986474,2.807354922057605,2
S0061,2,1,0.0027703646463909,0.0032476350353123,1.9182958340544896,1
