studentId,louvainCommunity,spectralCommunity,pageRank,betweenness,shannonEntropy,persistentLouvainId
S0001,4,4,0.0025393091315183,0.0042199941387148,1.9219280948873625,9
S0002,4,4,0.002560952939363,0.0047900146355159,1.9219280948873625,9
S0003,4,3,0.0038054685582573,0.0022485570385595,2.521640636343319,9
S0004,4,4,0.0049747245988384,0.0018237647835823,3.0,9
S0005,5,0,0.0039104834116577,0.0019582581842091,2.521640636343319,6
S0006,4,4,0.003291296738826,0.0014372152872277,2.251629167387823,9
S0007,5,0,0.0011814133607341,0.001137809823295,0.0,6
S0008,3,2,0.0049363172584338,0.0016863917029654,3.1699250014423126,5
S0009,2,1,0.0021562083767127,0.0033168960158971,1.584962500721156,1
S0010,1,5,0.0046160255070471,0.0015101486285544,2.75,7
S0011,1,5,0.0034728033910521,0.0030626288428216,2.251629167387823,7
S0012,3,3,0.0010421206994759,0.0005448427812549,0.0,5
S0013,0,3,0.0046145750251543,0.0021056312948398,3.095795255000934,0
S0014,2,1,0.002186864419771,0.0023726770697194,1.5,1
S0015,1,5,0.0068279604205523,0.0018768441333921,3.5465935642949393,7
S0016,3,2,0.0015281360549083,0.0018870216000248,1.0,5
S0017,4,4,0.0033623325545584,0.0005881017641306,2.2516291673878226,9
S0018,4,4,0.0032732955057366,0.0022555483449913,2.2359263506290334,9
S0019,3,0,0.0010454985323248,0.0006287914136511,0.0,5
S0020,0,3,0.0024161447696783,0.0018490361394443,2.0,0
S0021,5,0,0.0054778043346522,0.0047068850986065,3.1699250014423126,6
S0022,4,4,0.0060020800254046,0.0019786600143243,3.392747410448785,9
S0023,5,0,0.0049084949707801,0.0025605615912173,3.084962500721156,6
S0024,1,1,0.0030919054427969,0.0035755991029834,2.321928094887362,7
S0025,1,5,0.0058011785167081,0.0027596415022658,3.277613436819116,7
S0026,2,1,0.0054611904717344,0.0030688125381282,3.277613436819116,1
S0027,1,5,0.0045691007580571,0.0017225578085063,2.7254805569978684,7
S0028,3,2,0.0054525391929195,0.0023393361799472,3.121928094887363,5
S0029,4,4,0.0061565793290673,0.001540278290138,3.321928094887362,9
S0030,4,4,0.0052383409142756,0.0016490365958834,3.121928094887363,9
S0031,3,2,0.0026156380853865,0.0028821459807746,2.0,5
S0032,3,2,0.0055059653816574,0.0016935693238473,3.277613436819116,5
S0033,0,3,0.0036550013874657,0.0048259354589513,2.521640636343319,0
S0034,1,5,0.0027346190971635,0.0019436418264648,1.9219280948873625,7
S0035,0,3,0.0030196059113655,0.0030519578537809,2.251629167387823,0
S0036,2,1,0.0041610431646037,0.0026348146331619,3.0,1
S0037,3,0,0.0031965898206262,0.0014783048289078,2.5,5
S0038,5,5,0.002309770374132,0.0046224708158332,1.5,6
S0039,3,2,0.0010950346711656,0.00072388591748,0.0,5
S0040,4,4,0.0063767962779848,0.0021204224747901,3.5465935642949393,9
S0041,3,2,0.0066028363689204,0.0025041120888281,3.584962500721157,5
S0042,3,2,0.0023396130604802,0.0007682473640948,2.0,5
S0043,4,4,0.0035848723157807,0.0017208302184094,2.584962500721156,9
S0044,2,1,0.0033541443162315,0.003360209503724,2.584962500721156,1
S0045,4,4,0.0022762774273817,0.0008607870910971,1.5219280948873626,9
