studentId,louvainCommunity,spectralCommunity,pageRank,betweenness,shannonEntropy,persistentLouvainId
S0001,0,1,0.0025289148473876,0.0041117181702266,1.9219280948873625,1
S0002,1,2,0.0025518027061798,0.0047187854271388,1.9219280948873625,0
S0003,1,2,0.003815651877704,0.0023666051245633,2.521640636343319,0
S0004,2,0,0.0049850051765372,0.0018822125751203,3.0,7
S0005,3,1,0.0039225260880913,0.0019601322079696,2.521640636343319,6
S0006,2,2,0.0032993661540097,0.0014367161208186,2.251629167387823,7
S0007,3,1,0.00118559982169,0.0011336572266086,0.0,6
S0008,4,4,0.0049562861637359,0.0016946665045289,3.1699250014423126,5
S0009,0,3,0.0021557308590447,0.0033927710477088,1.584962500721156,1
S0010,2,0,0.0046243198975358,0.0015384525096784,2.75,7
S0011,2,0,0.0034831151349412,0.0029578872167472,2.251629167387823,7
S0012,1,2,0.001045356118286,0.0005432508421874,0.0,0
S0013,1,2,0.0046432334434897,0.0020896573954271,3.121928094887363,0
S0014,0,3,0.0021757224349632,0.0024326528542381,1.5,1
S0015,2,0,0.0068508364265354,0.0018744874728125,3.5465935642949393,7
S0016,4,4,0.0015218901037948,0.0018362018222911,1.0,5
S0017,2,1,0.0028183445225298,0.0007535865904582,1.9219280948873625,7
S0018,3,1,0.0032811908855257,0.0022452752353461,2.251629167387823,6
S0019,3,1,0.0010487143689044,0.0006187738697321,0.0,6
S0020,1,2,0.0024286888629241,0.0018370376753697,2.0,0
S0021,3,1,0.0055024872872223,0.0047027363459716,3.1699250014423126,6
S0022,1,2,0.0060419253587921,0.0019881240354755,3.392747410448785,0
S0023,3,1,0.0049270628098177,0.0025594923279815,3.084962500721157,6
S0024,0,0,0.0030991183209914,0.0036359970663247,2.321928094887362,1
S0025,2,0,0.0058186051353052,0.0027217882003201,3.277613436819116,7
S0026,0,3,0.0054868005288006,0.0030594670971732,3.277613436819116,1
S0027,2,0,0.0045628995975682,0.0017011411720278,2.7254805569978684,7
S0028,4,4,0.0054650021117812,0.0023439443148387,3.121928094887363,5
S0029,3,1,0.0061741375012046,0.0014561267440678,3.321928094887362,6
S0030,3,1,0.0052733784775976,0.0016546699913477,3.121928094887363,6
S0031,4,4,0.0026313792121511,0.0028677728875336,2.0,5
S0032,4,4,0.0055310867402028,0.0016939687605109,3.277613436819116,5
S0033,1,2,0.0036659076601855,0.0046675834142302,2.521640636343319,0
S0034,2,0,0.002739383227633,0.0018850683957657,1.9219280948873625,7
S0035,1,2,0.003036149289662,0.0030539325491573,2.251629167387823,0
S0036,0,3,0.0041757235502278,0.0026296948293534,3.0,1
S0037,3,1,0.0032035101673397,0.0014733909115397,2.5,6
S0038,3,0,0.0023225768489093,0.0045965827484139,1.5,6
S0039,4,4,0.0010857143285612,0.0006879541641446,0.0,5
S0040,1,2,0.0064083959802556,0.0021092829469006,3.5465935642949393,0
S0041,4,4,0.0066228090470634,0.0025074606057358,3.584962500721157,5
S0042,1,4,0.0023526154605529,0.0007734255401086,2.0,0
S0043,3,1,0.0035961828136265,0.0017755718003806,2.584962500721156,6
S0044,0,3,0.0033495839024122,0.0032606513264431,2.584962500721156,1
S0045,2,1,0.0022766994930149,0.000858353543992,1.5219280948873626,7
S0046,2,0,0.0035218734973254,0.0032840108258467,2.251629167387823,7
S0047,4,4,0.0026896348594828,0.0022104032198845,1.9219280948873625,5
S0048,0,3,0.0035381783272136,0.0021325483676322,2.5,1
S0049,1,2,0.0017513286317657,0.0009078118061197,1.0,0
S0050,2,4,0.0024875297620613,0.0047011247034126,1.9182958340544896,7
S0051,3,0,0.0039261613312925,0.0032598425890554,2.521640636343319,6
S0052,2,0,0.0018207115384123,0.0012804438445805,1.0,7
S0053,1,3,0.0019718597771676,0.0032474283428501,1.584962500721156,0
S0054,2,0,0.0040308196232495,0.003271318467348,2.521640636343319,7
S0055,2,2,0.003572731470673,0.0077531072661114,2.584962500721156,7
S0056,0,3,0.0027447017672626,0.0033651641574667,2.0,1
S0057,4,2,0.0060187801975275,0.0016301752662757,3.2516291673878235,5
S0058,4,4,0.0051380631282143,0.0031357387397304,3.1699250014423126,5
S0059,4,4,0.0027605120782083,0.0040482654766199,1.9219280948873625,5
S0060,3,1,0.0036484341807326,0.0024345120988778,2.807354922057605,6
S0061,0,3,0.0025628315724712,0.0034572962973155,1.9182958340544896,1
S0062,2,0,0.0061232455373916,0.0017649599669024,3.238901256602631,7
S0063,3,1,0.0045722320275797,0.0039466516863916,2.807354922057605,6
S0064,4,4,0.0029978528310296,0.0023331494329475,2.2516291673878226,5
