studentId,louvainCommunity,spectralCommunity,pageRank,betweenness,shannonEntropy,persistentLouvainId
S0001,3,1,0.0020743445981364,0.0020862878752598,1.5,1
S0002,4,2,0.0026581570634905,0.0039369138827591,1.9219280948873625,2
S0003,4,3,0.0039287137112862,0.0020243813431653,2.521640636343319,2
S0004,4,2,0.0039597286429976,0.0023481968520622,2.584962500721156,2
S0005,0,1,0.0040718832313512,0.002027064913956,2.521640636343319,5
S0006,4,2,0.003383660503359,0.0014268871968012,2.251629167387823,2
S0007,0,1,0.0012066433561547,0.0008375701014983,0.0,5
S0008,5,0,0.004198559202575,0.001972675370473,2.807354922057605,4
S0009,3,4,0.0022324746509068,0.0030118476357984,1.584962500721156,1
S0010,0,5,0.0037126731259773,0.0021402678647107,2.251629167387823,5
S0011,0,5,0.0030536387106154,0.0023896618247585,1.9219280948873625,5
S0012,2,3,0.0010460774947137,0.0004046246517642,0.0,0
S0013,2,3,0.0048633363931051,0.0018157610343968,3.121928094887363,0
S0014,3,4,0.0022419767460044,0.0021364467900186,1.584962500721156,1
S0015,0,5,0.0065310168636048,0.0023143178641075,3.41829583405449,5
S0016,5,0,0.0015838690153237,0.0016795813165862,1.0,4
S0017,4,2,0.0029361439629229,0.0007771834968641,1.9219280948873625,2
S0018,4,2,0.0034420590074835,0.0019922911084935,2.251629167387823,2
S0019,1,1,0.0010821584314498,0.000506013790532,0.0,6
S0020,2,3,0.0025230348973932,0.0016940476948896,2.0,0
S0021,3,5,0.0051957718840923,0.0044659227374314,3.0,1
S0022,4,2,0.0062722477464743,0.0023918249605424,3.392747410448785,2
S0023,1,1,0.0051905787799873,0.0027909958726514,3.121928094887363,6
S0024,3,4,0.0032796758719502,0.003591871066754,2.321928094887362,1
S0025,0,5,0.0061630464193967,0.0026251991261823,3.321928094887362,5
S0026,3,4,0.0047663943230234,0.0038144144350834,2.9477027792200907,1
S0027,0,5,0.004757939064946,0.0017262158468382,2.7254805569978684,5
S0028,5,0,0.0051149238811894,0.0030076434512697,2.9477027792200907,4
S0029,4,2,0.0052665041079859,0.0022505279595768,3.0,2
S0030,4,1,0.0054891122973813,0.0019473580944702,3.121928094887363,2
S0031,5,0,0.002783931969736,0.00284777143676,2.0,4
S0032,5,0,0.0053337540272034,0.0023639490155744,3.121928094887363,4
S0033,2,2,0.003808148957855,0.0048994623476254,2.521640636343319,0
S0034,0,5,0.0028144066719237,0.0017080012152482,1.9219280948873625,5
S0035,2,3,0.0031000949855719,0.0025425917169329,2.251629167387823,0
S0036,3,1,0.0039649863801381,0.0030982989023673,2.807354922057605,1
S0037,1,1,0.0033871807355982,0.0013813913338955,2.5,6
S0038,0,5,0.0023922280392978,0.0036142740784218,1.584962500721156,5
S0039,5,0,0.0011333484359883,0.0006044026319336,0.0,4
S0040,4,2,0.0050978288966931,0.0025156750002835,3.121928094887363,2
S0041,5,4,0.006376540361855,0.002943386984511,3.4594316186372978,4
S0042,2,0,0.0024440852740557,0.0009290726900648,2.0,0
S0043,4,2,0.0037462835014521,0.0017692028213155,2.584962500721156,2
S0044,3,4,0.0035729973845901,0.0032963300540206,2.584962500721156,1
S0045,4,2,0.0023194497159524,0.0009608975618915,1.5,2
S0046,4,2,0.003681956491938,0.0036426629049664,2.251629167387823,2
S0047,5,0,0.0028280877188489,0.0020520149359403,1.9219280948873625,4
S0048,3,4,0.0037266595145953,0.0022004599783694,2.5,1
S0049,2,3,0.0017879770434386,0.0008473126223398,1.0,0
S0050,1,1,0.0025880042776173,0.0044716613508462,1.9182958340544896,6
S0051,0,5,0.0041034092072998,0.0035489001126071,2.521640636343319,5
S0052,0,5,0.0018689163711417,0.0011661393673043,1.0,5
S0053,3,4,0.002054783461431,0.0028173538769,1.584962500721156,1
S0054,4,2,0.0042052349018792,0.0033674781393773,2.521640636343319,2
S0055,3,2,0.0037316005509953,0.0069427141861072,2.584962500721156,1
S0056,3,4,0.0028411661973834,0.0027448476294314,2.0,1
S0057,4,2,0.0056481821456629,0.0018961591105342,3.095795255000934,2
S0058,5,0,0.0053826772794625,0.0031800511863196,3.1699250014423126,4
S0059,5,0,0.0028538575671277,0.0034762197963891,2.0,4
S0060,1,1,0.003833638408345,0.0023275033376488,2.807354922057605,6
S0061,3,4,0.0026402023027073,0.003653344052898,1.9182958340544896,1
S0062,0,5,0.0064242018841646,0.0019118137330392,3.2516291673878235,5
S0063,4,2,0.0047962053301932,0.0038925937375863,2.807354922057605,2
S0064,5,0,0.0031465391477398,0.0021584890286413,2.2516291673878226,4
S0065,0,5,0.003533642428209,0.0016155394667873,2.321928094887362,5
S0066,1,1,0.002608977590968,0.0019425842761424,2.0,6
S0067,3,4,0.0053783053580524,0.003603623634725,3.1699250014423126,1
S0068,4,2,0.0046801779941273,0.004878273030736,2.807354922057605,2
S0069,0,1,0.0058557239338891,0.0015395436550174,3.1699250014423126,5
S0070,3,4,0.003444838979988,0.0025493944331888,2.251629167387823,1
S0071,4,2,0.0044545741488911,0.0028767194806844,2.807354922057605,2
S0072,2,3,0.0031587430299376,0.000748173177747,2.251629167387823,0
S0073,0,5,0.0028228332024673,0.003312303876101,2.0,5
S0074,0,5,0.0051783240801428,0.0020593588776761,2.913977073182752,5
S0075,2,3,0.0043668259239287,0.0018258435359298,2.75,0
S0076,5,0,0.0022884618660236,0.0023716282726341,1.5,4
S0077,2,3,0.0067477142197731,0.0016109443680199,3.584962500721157,0
S0078,2,3,0.0023716412765274,0.0010111597952496,2.0,0
S0079,4,2,0.0033100942331619,0.0021597191107034,2.251629167387823,2
S0080,2,3,0.0056687895935988,0.0037588819903306,3.095795255000934,0
S0081,2,3,0.003695668788149,0.0045681435618596,2.584962500721156,0
S0082,5,1,0.002111271185657,0.0026792434736345,1.584962500721156,4
S0083,3,4,0.0051712025317559,0.0021827759121029,3.0,1
S0084,0,1,0.0048789395351566,0.0024183952021014,3.0,5
S0085,0,5,0.0052706053634291,0.00178737291377,2.9477027792200907,5
S0086,2,3,0.0053810889058882,0.0034877214240468,3.1699250014423126,0
S0087,0,1,0.0031792239292412,0.0034339064898755,2.2516291673878226,5
S0088,3,4,0.0038907423571885,0.0036255477405564,2.584962500721156,1
S0089,0,5,0.0056077822908439,0.0026178300385437,3.1699250014423126,5
S0090,4,2,0.0044234480785982,0.0023042298441246,2.7219280948873625,2
S0091,3,1,0.0040501347609948,0.0048971397888844,2.521640636343319,1
S0092,2,3,0.0016374321342577,0.0023097536968397,1.0,0
S0093,2,3,0.0027288965059268,0.0008083516080371,1.9219280948873625,0
S0094,4,2,0.0055156668519731,0.0038142922424745,3.121928094887363,2
S0095,2,3,0.0073871713011023,0.0027645151997204,3.664497779200461,0
S0096,5,3,0.0028192402776856,0.0054425441716509,1.9219280948873625,4
S0097,4,2,0.0042330574729687,0.0042217797818567,2.807354922057605,2
S0098,2,3,0.0052708270889727,0.0031408989417244,3.1699250014423126,0
S0099,0,5,0.004439092318378,0.0029519421299735,2.75,5
S0100,1,1,0.00319810833173,0.0021685890378939,2.321928094887362,6
S0101,0,5,0.0052440175957295,0.0050968358397432,2.9219280948873627,5
S0102,1,1,0.0037063360751363,0.0028645777091158,2.521640636343319,6
S0103,5,0,0.0021255832027027,0.0035228642911345,1.584962500721156,4
S0104,0,5,0.0053885227748649,0.0017747324380972,3.1699250014423126,5
S0105,3,4,0.0044759768141755,0.0031465865626661,2.807354922057605,1
S0106,4,2,0.0056251071494196,0.0024533384052905,3.1699250014423126,2
S0107,4,3,0.0028144224492976,0.0052601547414092,1.9219280948873625,2
S0108,4,2,0.0016813736968675,0.0028624990109902,1.0,2
S0109,0,5,0.0047814521100784,0.0024317918988031,2.807354922057605,5
S0110,3,4,0.005549005511876,0.0014259011247756,3.095795255000934,1
S0111,5,0,0.0031464621258715,0.0059692789156973,2.251629167387823,4
S0112,3,5,0.0064394939735763,0.0035921674519008,3.41829583405449,1
S0113,2,3,0.0059216291521705,0.002601807759441,3.277613436819116,0
S0114,0,1,0.0062363924398218,0.0029551979400358,3.2516291673878235,5
S0115,0,5,0.0041038771631277,0.0043750229255776,2.584962500721156,5
S0116,4,2,0.0026356985687498,0.0019754544809095,2.0,2
S0117,0,5,0.0054456326327379,0.0028054849416214,3.0,5
S0118,0,1,0.0016195901205837,0.0010251478073627,1.0,5
S0119,4,2,0.0034715690703283,0.0046164524323447,2.5,2
S0120,4,2,0.0068630298669769,0.0020579269134045,3.5465935642949393,2
S0121,5,1,0.0039013313295056,0.0033286461532148,2.5,4
S0122,5,1,0.0049627115381767,0.0027584359591489,2.9219280948873627,4
S0123,2,3,0.0035237116974039,0.0032120563549692,2.521640636343319,0
S0124,3,1,0.0038190312194022,0.003950845714269,2.521640636343319,1
S0125,4,2,0.0020166030657907,0.0033262163748549,1.584962500721156,2
S0126,4,1,0.0024187056463073,0.0025115511372899,1.584962500721156,2
S0127,4,2,0.0028799785295042,0.0049842259155113,1.9219280948873625,2
S0128,5,5,0.0040673835954079,0.0020704036630721,2.584962500721156,4
S0129,2,3,0.0038804473642612,0.0030541728528024,2.584962500721156,0
S0130,4,2,0.0054493626791494,0.0033817444386886,3.121928094887363,2
S0131,5,1,0.0021885956530142,0.0032724682430907,1.5219280948873626,4
S0132,2,3,0.0048065896774689,0.0027427161646142,2.9477027792200907,0
S0133,4,1,0.003772890066283,0.0027108657881887,2.584962500721156,2
S0134,5,0,0.0057723235700811,0.0028195522468595,3.321928094887362,4
S0135,4,2,0.0028919824776501,0.0068610962524795,2.0,2
S0136,3,4,0.0033142827037013,0.0007221581310625,2.251629167387823,1
S0137,3,4,0.0037710483817079,0.0050001199176731,2.5,1
S0138,1,1,0.0055088402534784,0.0049496791117812,3.121928094887363,6
S0139,5,0,0.0040476355884717,0.0027364218746519,2.807354922057605,4
S0140,4,2,0.0057076461778432,0.0017778643595233,3.121928094887363,2
S0141,4,2,0.0047263991253444,0.0049846987576816,2.75,2
S0142,2,3,0.0052713736270163,0.005964894195879,3.121928094887363,0
S0143,0,5,0.0041356724692035,0.0025741717824915,2.584962500721156,5
S0144,2,3,0.0046106470458152,0.0015717274868162,2.75,0
S0145,5,2,0.0045551866294533,0.0025735200067126,2.807354922057605,4
S0146,1,1,0.0026785542910838,0.0026044672359063,2.0,6
S0147,0,5,0.0050510425545503,0.003317763425356,3.0,5
S0148,1,1,0.0054167558167417,0.0048515322574086,3.121928094887363,6
S0149,4,2,0.0065106830014771,0.0032594087321434,3.41829583405449,2
S0150,0,5,0.0027423995182402,0.0035086647187958,1.9219280948873625,5
S0151,3,0,0.0036751074537606,0.0034887464223042,2.521640636343319,1
S0152,2,3,0.0050955789818594,0.0023580783726675,3.0,0
S0153,2,3,0.0041896589257817,0.0023846604215618,2.7254805569978684,0
S0154,4,2,0.0036577383713229,0.0031078217386567,2.584962500721156,2
S0155,2,1,0.0029671336551139,0.0026315206191314,1.9219280948873625,0
S0156,0,1,0.0028982520413658,0.0029767961441442,2.0,5
S0157,0,1,0.0052011869776269,0.0029881088744553,2.9477027792200907,5
S0158,5,1,0.0061064082587006,0.002955503130871,3.321928094887362,4
S0159,5,5,0.00629355971112,0.001521883743344,3.321928094887362,4
S0160,4,2,0.0052814463399046,0.0012480458131717,3.0,2
S0161,2,1,0.0029151703257217,0.0020996430172696,1.9219280948873625,0
S0162,4,2,0.0056172597564427,0.0016263612834305,3.1699250014423126,2
S0163,3,4,0.0033524013224537,0.0032303517722176,2.321928094887362,1
S0164,1,1,0.0036461009680161,0.0028976748799754,2.584962500721156,6
S0165,5,3,0.003319535231786,0.0044301054038013,2.321928094887362,4
S0166,4,2,0.0065195670822612,0.0013162536528714,3.277613436819116,2
S0167,4,2,0.0029216878041362,0.0026820963166135,2.0,2
S0168,4,2,0.0049741073155545,0.0020070687665436,3.0,2
S0169,3,4,0.0052195611114489,0.0023904611205947,3.0,1
S0170,2,3,0.0037771935005791,0.0021019275318463,2.521640636343319,0
S0171,2,3,0.0061449088157085,0.0039710305687392,3.3927474104487847,0
S0172,5,0,0.0032613972772728,0.0035201812243298,2.321928094887362,4
S0173,5,1,0.0051248332978488,0.0024436945047169,3.0,4
S0174,0,5,0.0057892034526646,0.0014200590288302,3.121928094887362,5
S0175,0,1,0.0010875243901561,0.0005840409119863,0.0,5
S0176,2,3,0.0023103325616263,0.0025963797397946,1.584962500721156,0
S0177,3,4,0.002444288244392,0.0035698357409069,2.0,1
S0178,3,4,0.0059406098451725,0.0043998726836238,3.277613436819116,1
S0179,0,5,0.0075367186565215,0.0021040203167943,3.584962500721157,5
S0180,0,5,0.0035089700247585,0.0024957535489151,2.321928094887362,5
S0181,4,2,0.0031869430638242,0.0017674845872317,2.321928094887362,2
S0182,4,2,0.0058381704485123,0.0033422930963406,3.1699250014423126,2
S0183,4,2,0.0069190957285672,0.0017982854969969,3.41829583405449,2
S0184,5,0,0.0027611229681139,0.0009725019291281,2.0,4
S0185,4,2,0.0026431365639861,0.0026348343659895,2.0,2
S0186,3,4,0.0016420527298972,0.0022862657648816,0.9182958340544894,1
S0187,3,4,0.0027965087953334,0.0025100959238567,2.0,1
S0188,3,4,0.0033777681581874,0.0046903200132887,2.251629167387823,1
S0189,3,4,0.0017078131295216,0.0024204148218092,0.9182958340544894,1
S0190,2,3,0.0027295358641704,0.0032009643256352,1.9219280948873625,0
S0191,2,3,0.0038776961353002,0.0061652251712722,2.521640636343319,0
S0192,5,0,0.0030872722654489,0.0024052173411587,2.321928094887362,4
S0193,3,1,0.0027881439278957,0.0030216709818384,1.9219280948873625,1
S0194,5,0,0.0034461341006265,0.0044642756410945,2.321928094887362,4
S0195,0,5,0.0027034979317453,0.0048812929115847,2.0,5
S0196,2,3,0.0029756728505066,0.0019011939612965,2.0,0
S0197,4,1,0.0066702819264753,0.0034904732641856,3.4594316186372978,2
S0198,5,0,0.0047132055079889,0.0012469425356351,2.75,4
S0199,2,3,0.0056075732379108,0.0030835878520554,3.321928094887362,0
S0200,1,1,0.0042099023263377,0.0026447307308097,2.75,6
S0201,5,5,0.0048608083122431,0.0037389114793125,3.0,4
S0202,3,4,0.004633762755385,0.0030462690021002,2.9477027792200907,1
S0203,4,2,0.0039496518477283,0.0028445173639909,2.584962500721156,2
S0204,5,0,0.0022612341540084,0.0023406152635705,1.584962500721156,4
S0205,2,3,0.00192964110116,0.0011829735937082,1.584962500721156,0
S0206,3,4,0.00394439704962,0.0036002086823959,2.584962500721156,1
S0207,4,2,0.0075676877627679,0.0030458520984233,3.640223928941852,2
S0208,3,4,0.0017446225945313,0.002304633399233,1.0,1
S0209,0,5,0.0030033508475168,0.0004349615475668,1.9219280948873625,5
S0210,4,2,0.0050592945637181,0.0034324285951031,2.9477027792200907,2
S0211,0,5,0.0027585277642246,0.0014303745751684,1.9219280948873625,5
S0212,1,1,0.0020066740492165,0.0019772340708006,1.5219280948873626,6
S0213,5,5,0.005556687008828,0.0035134264680575,3.1699250014423126,4
S0214,4,2,0.0033538611376237,0.0025259087750317,2.321928094887362,2
S0215,0,5,0.0046501819333471,0.0034390014285365,2.75,5
S0216,0,5,0.0027213103081092,0.0030676490555495,1.9182958340544896,5
S0217,5,0,0.0023057968680039,0.0008454039446451,1.5219280948873626,4
S0218,4,2,0.0069344768641802,0.002808123294644,3.5,2
S0219,4,2,0.0041233539662493,0.0023035608801404,2.521640636343319,2
S0220,3,4,0.0033142827037013,0.0007221581310625,2.321928094887362,1
S0221,4,4,0.0044089669662788,0.0024846135083003,2.807354922057605,2
S0222,2,3,0.0049966815406553,0.0040790330156441,2.9477027792200907,0
S0223,5,0,0.0021464728375654,0.0021293929968962,1.5,4
S0224,2,3,0.0052692947713645,0.0043399161757428,3.1699250014423126,0
S0225,2,3,0.0019764997738152,0.0029001949246067,1.5,0
S0226,4,2,0.0057501253517971,0.0041481300091294,3.121928094887363,2
S0227,3,4,0.0041362512557778,0.0044319819763194,2.75,1
S0228,2,3,0.0026617934871073,0.0024726718406478,1.9182958340544896,0
S0229,2,3,0.0022908449053702,0.004024203302721,1.584962500721156,0
S0230,2,3,0.0056416108750849,0.0030016627233039,3.321928094887362,0
S0231,5,0,0.0059442577327382,0.0033177850242786,3.321928094887362,4
S0232,5,4,0.0054353392068308,0.0041088933805804,3.1699250014423126,4
S0233,2,3,0.0067123510436984,0.0022716642004689,3.41829583405449,0
S0234,2,3,0.0033808675930719,0.0059164765853816,2.321928094887362,0
S0235,5,0,0.0042853657034701,0.0043361564331689,2.75,4
S0236,1,1,0.0031062518261366,0.0030614217414564,2.321928094887362,6
S0237,5,1,0.0048403509230366,0.0033148944597446,2.9219280948873627,4
S0238,4,2,0.0022844721490368,0.0036101325296529,1.584962500721156,2
S0239,4,2,0.0044970751565198,0.005522418641353,2.807354922057605,2
S0240,3,1,0.0038071617869257,0.0032865242634899,2.584962500721156,1
S0241,4,2,0.0072957459917607,0.0014465758047358,3.584962500721157,2
S0242,3,4,0.0016104168601815,0.0022138606618322,1.0,1
S0243,0,5,0.0063227601063356,0.0028832867301971,3.321928094887362,5
S0244,2,3,0.0025969759493553,0.0046565922113956,1.9219280948873625,0
S0245,3,1,0.0051304539173188,0.0030827320858819,3.0,1
S0246,5,0,0.0023057968680039,0.0008454039446451,1.5,4
S0247,3,4,0.0021372050721394,0.0005806708226574,1.5,1
S0248,4,1,0.0034895735382717,0.0020400099574745,2.251629167387823,2
S0249,4,5,0.0035013951575957,0.0043713526046032,2.251629167387823,2
S0250,3,4,0.0058199039167819,0.0020106269142814,3.277613436819116,1
